Factura;Dia;Fecha;DiaVence;FechaVence;Cliente;Producto;Cantidad;Moneda;Total;Almacén;Vendedor;TotalUSD;Impuesto;ImpuestoUSD;Tipo de cambio;Ganacia;GananciaUSD
FA 542460;19;jun-17;19;ago-17;3691;341;30.00;colones;5,411.10;2;33;0;0.00;0;0;2,821.1700;0
FA 542511;19;jun-17;19;sep-17;395;376;3.00;colones;12,524.71;1;-1;0;0.00;0;0;6.338.000;0
FA 542632;19;jun-17;19;ago-17;571;376;10.00;colones;41,749.04;1;-1;0;0.00;0;0;2,112.6800;0
FA 542646;19;jun-17;19;jul-17;642;329;4.00;colones;4,100.00;1;-1;0;0.00;0;0;1,784.5400;0
FA 542646;19;jun-17;19;jul-17;642;338;50.00;colones;3,400.00;1;-1;0;0.00;0;0;1,593.4900;0
FA 542694;20;jun-17;20;ago-17;369;321;12.00;colones;11,160.00;1;-1;0;0.00;0;0;4,826.0000;0
FA 542762;20;jun-17;20;jul-17;2110;308;2.00;colones;16,590.00;1;-1;0;2,156.70;0;0;7,549.5300;0
FA 542763;20;jun-17;20;ago-17;661;345;10.00;colones;2,210.00;1;-1;0;0.00;0;0;1,430.5400;0
FA 542763;20;jun-17;20;ago-17;661;344;10.00;colones;2,040.00;1;-1;0;0.00;0;0;1,252.7300;0
FA 542766;20;jun-17;20;jul-17;505;310;2.00;colones;10,516.18;1;-1;0;1,367.10;0;0;2,966.1000;0
FA 542846;20;jun-17;20;jul-17;1244;329;24.00;colones;22,140.00;1;-1;0;0.00;0;0;5,249.6500;0
FA 542876;20;jun-17;20;jul-17;3258;343;3.00;colones;870.00;1;-1;0;0.00;0;0;4.843.600;0
FA 542876;20;jun-17;20;jul-17;3258;344;6.00;colones;1,224.00;1;-1;0;0.00;0;0;7.516.400;0
FA 542882;20;jun-17;20;jul-17;3801;314;3.00;colones;6,055.02;1;-1;0;787.15;0;0;1,678.6300;0
FA 542899;20;jun-17;20;sep-17;232;387;3.00;colones;16,059.00;1;-1;0;2,087.67;0;0;12,787.1800;0
FA 542922;20;jun-17;20;jul-17;2074;382;6.00;colones;10,808.58;1;-1;0;0.00;0;0;3,072.7800;0
FA 542946;20;jun-17;20;jul-17;1430;310;1.00;colones;5,258.09;1;-1;0;683.55;0;0;1,483.0500;0
FA 542983;20;jun-17;20;jul-17;2329;329;24.00;colones;24,600.00;1;-1;0;0.00;0;0;7,709.6500;0
FA 542983;20;jun-17;20;jul-17;2329;328;24.00;colones;42,840.00;1;-1;0;0.00;0;0;22,522.2800;0
FA 543015;21;jun-17;21;jun-17;1242;348;6.00;colones;9,747.00;1;-1;0;1,267.11;0;0;3,077.7500;0
FA 543024;21;jun-17;21;ago-17;3831;301;6.00;colones;1,583.16;1;-1;0;205.81;0;0;6.298.500;0
FA 543095;21;jun-17;21;jul-17;1571;389;24.00;colones;199,200.00;1;-1;0;25,896.00;0;0;48,732.1600;0
FA 543106;21;jun-17;21;ago-17;479;308;1.00;colones;7,465.50;1;-1;0;970.52;0;0;2,945.2600;0
FA 543153;21;jun-17;21;jul-17;3154;376;3.00;colones;12,524.71;1;-1;0;0.00;0;0;6.338.000;0
FA 543170;21;jun-17;21;jul-17;3178;321;20.00;colones;18,600.00;1;-1;0;0.00;0;0;8,043.3200;0
FA 543170;21;jun-17;21;jul-17;3178;329;20.00;colones;20,500.00;1;-1;0;0.00;0;0;6,424.7100;0
FA 543199;21;jun-17;21;jul-17;719;314;2.00;colones;4,036.68;1;-1;0;524.77;0;0;1,119.0900;0
FA 543213;21;jun-17;21;jul-17;207;348;12.00;colones;20,520.00;1;-1;0;2,667.60;0;0;7,181.5000;0
FA 543230;21;jun-17;21;jul-17;2138;379;1.00;colones;5,371.65;1;-1;0;0.00;0;0;2.873.300;0
FA 543241;21;jun-17;21;jul-17;1351;348;24.00;colones;41,040.00;1;-1;0;5,335.20;0;0;14,363.0000;0
FA 543296;21;jun-17;21;jul-17;950;329;12.00;colones;12,300.00;1;-1;0;0.00;0;0;3,854.8300;0
FA 543319;21;jun-17;21;sep-17;1473;315;5.00;colones;20,875.00;1;-1;0;2,713.75;0;0;3,151.5900;0
FA 543319;21;jun-17;21;sep-17;1473;387;10.00;colones;53,530.00;1;-1;0;6,958.90;0;0;42,623.9400;0
FA 543319;21;jun-17;21;sep-17;1473;388;10.00;colones;53,530.00;1;-1;0;6,958.90;0;0;17,558.7400;0
FA 543319;21;jun-17;21;sep-17;1473;389;3.00;colones;23,346.00;1;-1;0;3,034.98;0;0;4,537.5200;0
FA 543399;22;jun-17;22;jul-17;92;388;10.00;colones;53,520.00;1;-1;0;6,957.60;0;0;17,548.7400;0
FA 543429;22;jun-17;22;jul-17;3572;308;2.00;colones;16,590.00;1;-1;0;2,156.70;0;0;7,549.5200;0
FA 543453;22;jun-17;22;jul-17;3157;327;6.00;colones;7,710.00;1;-1;0;0.00;0;0;2,709.5300;0
FA 543458;22;jun-17;22;jul-17;183;324;6.00;colones;8,274.00;1;-1;0;0.00;0;0;2,764.0000;0
FA 543458;22;jun-17;22;jul-17;183;336;4.00;colones;5,832.00;1;-1;0;0.00;0;0;3,309.3200;0
FA 543490;22;jun-17;22;jul-17;1260;320;24.00;colones;27,480.00;1;-1;0;0.00;0;0;9,810.5000;0
FA 543494;22;jun-17;22;jun-17;712;328;2.00;colones;3,570.00;1;-1;0;0.00;0;0;1,876.8600;0
FA 543498;22;jun-17;22;jul-17;3371;349;6.00;colones;15,294.00;1;-1;0;1,988.22;0;0;5,358.1500;0
FA 543561;22;jun-17;22;jul-17;2007;329;6.00;colones;6,150.00;1;-1;0;0.00;0;0;1,927.4100;0
FA 543561;22;jun-17;22;jul-17;2007;321;6.00;colones;5,580.00;1;-1;0;0.00;0;0;2,413.0000;0
FA 543596;22;jun-17;22;jul-17;694;345;12.00;colones;2,519.40;1;-1;0;0.00;0;0;1,584.0500;0
FA 543598;22;jun-17;22;jul-17;2019;340;12.00;colones;2,652.00;1;-1;0;0.00;0;0;1,687.9100;0
FA 543637;22;jun-17;22;jul-17;368;345;20.00;colones;4,420.00;1;-1;0;0.00;0;0;2,861.0800;0
FA 543692;23;jun-17;23;jul-17;3317;307;1.00;dolares;9,815,630.00;1;-1;0;1,276,031.90;0;0;2,606,036.2900;0
FA 543928;26;jun-17;26;jul-17;1337;309;1.00;colones;11,795.00;1;-1;0;1,533.35;0;0;5,308.2000;0
FA 543971;26;jun-17;26;jul-17;1026;336;12.00;colones;9,540.00;1;-1;0;0.00;0;0;1,971.9700;0
FA 543971;26;jun-17;26;jul-17;1026;325;12.00;colones;11,940.00;1;-1;0;0.00;0;0;2,338.5400;0
FA 543971;26;jun-17;26;jul-17;1026;321;12.00;colones;7,920.00;1;-1;0;0.00;0;0;1,586.0000;0
FA 544025;26;jun-17;26;jul-17;117;341;6.00;colones;1,326.00;1;-1;0;0.00;0;0;8.458.900;0
FA 544029;26;jun-17;26;jul-17;293;333;15.00;colones;37,860.00;1;-1;0;0.00;0;0;19,242.8100;0
FA 544037;26;jun-17;26;jul-17;3043;321;12.00;colones;7,920.00;1;-1;0;0.00;0;0;1,585.9900;0
FA 544037;26;jun-17;26;jul-17;3043;336;12.00;colones;9,540.00;1;-1;0;0.00;0;0;1,971.9700;0
FA 544037;26;jun-17;26;jul-17;3043;340;6.00;colones;570.00;1;-1;0;0.00;0;0;879.500;0
FA 544047;26;jun-17;26;jul-17;567;321;24.00;colones;15,840.50;1;-1;0;0.00;0;0;3,172.4900;0
FA 544146;26;jun-17;26;jul-17;3265;340;6.00;colones;570.00;1;-1;0;0.00;0;0;879.500;0
FA 544147;26;jun-17;26;jul-17;3457;382;4.00;colones;7,205.72;1;-1;0;0.00;0;0;2,048.5200;0
FA 544147;26;jun-17;26;jul-17;3457;367;6.00;colones;9,033.06;1;-1;0;0.00;0;0;1,535.6100;0
FA 544153;26;jun-17;26;jul-17;642;336;12.00;colones;9,540.57;1;-1;0;0.00;0;0;1,972.5400;0
FA 544153;26;jun-17;26;jul-17;642;329;7.00;colones;5,074.88;1;-1;0;0.00;0;0;1.485.300;0
FA 544191;27;jun-17;27;jul-17;277;310;2.00;colones;11,268.78;1;-1;0;1,464.94;0;0;3,718.7000;0
FA 544197;27;jun-17;27;jul-17;3276;382;12.00;colones;21,617.16;1;-1;0;0.00;0;0;6,145.5600;0
FA 544231;27;jun-17;27;jul-17;1275;321;50.00;colones;41,850.00;1;-1;0;0.00;0;0;15,458.3100;0
FA 544232;27;jun-17;27;jul-17;3827;334;10.00;colones;13,770.00;1;-1;0;0.00;0;0;6,986.7700;0
FA 544232;27;jun-17;27;jul-17;3827;321;10.00;colones;9,300.00;1;-1;0;0.00;0;0;4,021.6600;0
FA 544233;27;jun-17;27;jul-17;3827;308;1.00;colones;8,295.00;1;-1;0;1,078.35;0;0;3,774.7600;0
FA 544243;27;jun-17;27;jul-17;151;325;10.00;colones;9,950.00;1;-1;0;0.00;0;0;1,948.7800;0
FA 544243;27;jun-17;27;jul-17;151;321;10.00;colones;6,600.00;1;-1;0;0.00;0;0;1,321.6600;0
FA 544243;27;jun-17;27;jul-17;151;328;10.00;colones;9,950.00;1;-1;0;0.00;0;0;1,484.2800;0
FA 544244;27;jun-17;27;jul-17;1054;321;12.00;colones;7,920.25;1;-1;0;0.00;0;0;1,586.2500;0
FA 544244;27;jun-17;27;jul-17;1054;334;7.00;colones;5,915.45;1;-1;0;0.00;0;0;1,167.1900;0
FA 544244;27;jun-17;27;jul-17;1054;339;20.00;colones;2,399.87;1;-1;0;0.00;0;0;4.974.800;0
FA 544300;27;jun-17;27;jul-17;3486;348;36.00;colones;50,042.12;1;-1;0;6,505.48;0;0;10,026.6100;0
FA 544386;27;jun-17;27;jul-17;1191;308;4.00;colones;34,176.00;1;-1;0;4,442.88;0;0;16,095.0500;0
FA 544389;27;jun-17;27;ago-17;1622;321;8.00;colones;5,280.17;1;-1;0;0.00;0;0;1,057.5000;0
FA 544389;27;jun-17;27;ago-17;1622;329;12.00;colones;8,699.79;1;-1;0;0.00;0;0;2.546.200;0
FA 544397;27;jun-17;27;jul-17;994;329;48.00;colones;46,740.00;1;-1;0;0.00;0;0;12,959.3100;0
FA 544406;27;jun-17;27;jul-17;1853;344;15.00;colones;1,425.00;1;-1;0;0.00;0;0;2.440.900;0
FA 544406;27;jun-17;27;jul-17;1853;336;12.00;colones;9,540.00;1;-1;0;0.00;0;0;1,971.9700;0
FA 544406;27;jun-17;27;jul-17;1853;345;15.00;colones;1,425.00;1;-1;0;0.00;0;0;2.558.100;0
FA 544431;27;jun-17;27;jun-17;1242;348;24.00;colones;33,360.00;1;-1;0;4,336.80;0;0;6,683.0000;0
FA 544471;28;jun-17;28;jun-17;712;348;4.00;colones;5,560.00;1;-1;0;722.80;0;0;1,113.8300;0
FA 544560;28;jun-17;28;jul-17;1267;329;6.00;colones;4,349.90;1;-1;0;0.00;0;0;1.273.100;0
FA 544571;28;jun-17;28;ago-17;369;310;2.00;colones;11,268.78;1;-1;0;1,464.94;0;0;3,718.7000;0
FA 544576;28;jun-17;28;ago-17;1622;310;3.00;colones;16,903.17;1;-1;0;2,197.41;0;0;5,578.0500;0
FA 544593;28;jun-17;28;jul-17;3230;334;12.00;colones;10,140.00;1;-1;0;0.00;0;0;2,000.1200;0
FA 544620;28;jun-17;28;jul-17;2138;344;2.00;colones;190.01;1;-1;0;0.00;0;0;325.600;0
FA 544637;28;jun-17;28;jul-17;792;344;24.00;colones;2,280.00;1;-1;0;0.00;0;0;3.905.500;0
FA 544640;28;jun-17;28;jul-17;1330;379;5.00;colones;26,858.25;1;-1;0;0.00;0;0;1,436.6300;0
FA 544656;28;jun-17;28;jul-17;987;308;1.00;colones;8,295.00;1;-1;0;1,078.35;0;0;3,774.7600;0
FA 544670;28;jun-17;28;jul-17;1722;328;24.00;colones;23,880.00;1;-1;0;0.00;0;0;3,562.2800;0
FA 544714;28;jun-17;28;jul-17;856;316;3.00;colones;5,085.02;1;-1;0;0.00;0;0;1,007.4500;0
FA 544714;28;jun-17;28;jul-17;856;335;2.00;colones;4,300.24;1;-1;0;0.00;0;0;8.341.100;0
FA 544715;28;jun-17;28;jul-17;856;329;12.00;colones;8,699.79;1;-1;0;0.00;0;0;2.546.200;0
FA 544715;28;jun-17;28;jul-17;856;376;5.00;colones;20,874.52;1;-1;0;0.00;0;0;1,056.3400;0
FA 544715;28;jun-17;28;jul-17;856;379;5.00;colones;26,858.25;1;-1;0;0.00;0;0;1,436.6300;0
FA 544715;28;jun-17;28;jul-17;856;324;6.00;colones;8,274.00;1;-1;0;0.00;0;0;2,764.0000;0
FA 544718;28;jun-17;28;jul-17;401;348;6.00;colones;8,340.00;1;-1;0;1,084.20;0;0;1,670.7500;0
FA 544718;28;jun-17;28;jul-17;401;344;6.00;colones;570.00;1;-1;0;0.00;0;0;976.400;0
FA 544718;28;jun-17;28;jul-17;401;340;6.00;colones;570.00;1;-1;0;0.00;0;0;879.500;0
FA 544718;28;jun-17;28;jul-17;401;336;6.00;colones;4,770.00;1;-1;0;0.00;0;0;9.859.900;0
FA 544726;28;jun-17;28;jul-17;505;334;20.00;colones;16,900.00;1;-1;0;0.00;0;0;3,333.5300;0
FA 544726;28;jun-17;28;jul-17;505;328;20.00;colones;19,900.00;1;-1;0;0.00;0;0;2,968.5700;0
FA 544741;28;jun-17;12;ago-17;470;333;3.00;colones;4,649.97;1;-1;0;0.00;0;0;9.265.300;0
FA 544741;28;jun-17;12;ago-17;470;334;3.00;colones;2,535.19;1;-1;0;0.00;0;0;5.002.200;0
FA 544741;28;jun-17;12;ago-17;470;340;24.00;colones;2,280.19;1;-1;0;0.00;0;0;3.520.000;0
FA 544741;28;jun-17;12;ago-17;470;336;3.00;colones;2,385.14;1;-1;0;0.00;0;0;4.931.300;0
FA 544745;28;jun-17;28;jul-17;1011;340;24.00;colones;2,280.00;1;-1;0;0.00;0;0;3.518.200;0
FA 544745;28;jun-17;28;jul-17;1011;338;50.00;colones;2,250.00;1;-1;0;0.00;0;0;4.434.900;0
FA 544745;28;jun-17;28;jul-17;1011;336;12.00;colones;9,540.00;1;-1;0;0.00;0;0;1,971.9700;0
FA 544796;29;jun-17;29;jul-17;3275;387;50.00;colones;135,000.00;1;-1;0;17,550.00;0;0;80,469.6900;0
FA 544800;29;jun-17;29;jul-17;3275;387;50.00;colones;135,000.00;1;-1;0;17,550.00;0;0;80,469.6900;0
FA 544812;29;jun-17;29;jul-17;2273;329;12.00;colones;8,700.00;1;-1;0;0.00;0;0;2.548.300;0
FA 544812;29;jun-17;29;jul-17;2273;325;12.00;colones;11,940.00;1;-1;0;0.00;0;0;2,338.5400;0
FA 544846;29;jun-17;13;ago-17;470;321;3.00;colones;1,980.06;1;-1;0;0.00;0;0;1.531.900;0
FA 544847;29;jun-17;29;jul-17;1011;329;24.00;colones;17,400.00;1;-1;0;0.00;0;0;5.096.600;0
FA 544847;29;jun-17;29;jul-17;1011;321;12.00;colones;7,920.00;1;-1;0;0.00;0;0;6.125.400;0
FA 544849;29;jun-17;29;jun-17;1242;321;6.00;colones;3,960.00;1;-1;0;0.00;0;0;3.062.700;0
FA 544867;29;jun-17;29;jun-17;2243;329;1.00;colones;1,076.00;1;-1;0;0.00;0;0;3.184.400;0
FA 544867;29;jun-17;29;jun-17;2243;321;1.00;colones;977.00;1;-1;0;0.00;0;0;3.191.900;0
FA 544893;29;jun-17;29;jul-17;281;340;48.00;colones;4,560.00;1;-1;0;0.00;0;0;7.036.300;0
FA 544893;29;jun-17;29;jul-17;281;321;48.00;colones;31,680.00;1;-1;0;0.00;0;0;2,450.1500;0
FA 544893;29;jun-17;29;jul-17;281;336;24.00;colones;19,080.00;1;-1;0;0.00;0;0;3,943.9500;0
FA 544893;29;jun-17;29;jul-17;281;334;24.00;colones;20,280.00;1;-1;0;0.00;0;0;4,000.2400;0
FA 544897;29;jun-17;29;jul-17;2375;377;5.00;colones;59,172.16;1;-1;0;0.00;0;0;2,956.3700;0
FA 544936;29;jun-17;29;jul-17;282;338;50.00;colones;2,250.12;1;-1;0;0.00;0;0;4.436.100;0
FA 544980;29;jun-17;29;ago-17;361;321;709.00;colones;467,954.89;1;-1;0;0.00;0;0;25,152.3100;0
FA 545182;30;jun-17;30;jul-17;1763;336;6.00;colones;4,770.00;1;-1;0;0.00;0;0;9.859.900;0
FA 545182;30;jun-17;30;jul-17;1763;325;15.00;colones;14,925.00;1;-1;0;0.00;0;0;2,923.1700;0
FA 545182;30;jun-17;30;jul-17;1763;329;15.00;colones;10,875.00;1;-1;0;0.00;0;0;3.185.300;0
FA 545194;30;jun-17;30;jul-17;584;325;60.00;colones;59,704.48;1;-1;0;0.00;0;0;11,697.1700;0
FA 545194;30;jun-17;30;jul-17;584;334;40.00;colones;33,802.60;1;-1;0;0.00;0;0;6,669.6600;0
FA 545194;30;jun-17;30;jul-17;584;328;60.00;colones;59,697.54;1;-1;0;0.00;0;0;8,903.2400;0
FA 545194;30;jun-17;30;jul-17;584;336;30.00;colones;23,851.42;1;-1;0;0.00;0;0;4,931.3500;0
FA 545196;30;jun-17;30;jun-17;3169;338;50.00;colones;2,250.12;1;-1;0;0.00;0;0;4.436.100;0
FA 545208;30;jun-17;30;jul-17;2019;325;24.00;colones;23,881.79;1;-1;0;0.00;0;0;4,678.8600;0
FA 545231;30;jun-17;30;jul-17;506;325;12.00;colones;11,940.90;1;-1;0;0.00;0;0;2,339.4400;0
FA 545231;30;jun-17;30;jul-17;506;329;12.00;colones;8,699.79;1;-1;0;0.00;0;0;2.546.200;0
FA 545231;30;jun-17;30;jul-17;506;336;12.00;colones;9,540.57;1;-1;0;0.00;0;0;1,972.5400;0
FA 545231;30;jun-17;30;jul-17;506;328;12.00;colones;11,939.51;1;-1;0;0.00;0;0;1,780.6500;0
